"Corfu","
							2.6. - 12.6.
							(11 dní)
						","28163","Bez stravy","Greece tours","","","22510"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","28163","Bez stravy","Greece tours","","","28560"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","8849","Snídaně","Electra Tours","","","13150"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","8849","Snídaně","Fischer 1 - cestovní kancelář","","","12680"
"Corfu","
							5.6. - 19.6.
							(15 dní)
						","8849","Snídaně","Fischer 1 - cestovní kancelář","","","17580"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","54731","Bez stravy","Fischer 1 - cestovní kancelář","","","14120"
"Corfu","
							5.6. - 19.6.
							(15 dní)
						","54731","Bez stravy","Fischer 1 - cestovní kancelář","","","20260"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","54731","Bez stravy","Fischer 1 - cestovní kancelář","","","14120"
"Corfu","
							10.6. - 21.6.
							(12 dní)
						","70593","Bez stravy","Travel Sport","","","12290"
"Corfu","
							21.6. - 1.7.
							(11 dní)
						","70593","Bez stravy","Travel Sport","","","12690"
"Corfu","
							1.7. - 12.7.
							(12 dní)
						","70593","Bez stravy","Travel Sport","","","13690"
"Corfu","
							5.5. - 12.5.
							(8 dní)
						","54100","Snídaně","Solartour SK","","","8964"
"Corfu","
							5.5. - 19.5.
							(15 dní)
						","54100","Snídaně","Solartour SK","","","13348"
"Corfu","
							12.5. - 19.5.
							(8 dní)
						","54100","Snídaně","Solartour SK","","","7953"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","104649","Polopenze","Neckermann CZ","","","18480"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","104649","Snídaně","Neckermann CZ","","","15232"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","104649","Snídaně","Neckermann CZ","","","14859"
"Corfu","
							1.6. - 8.6.
							(8 dní)
						","8263","All Inclusive","Snail Travel Int.","","","26211"
"Corfu","
							1.6. - 10.6.
							(10 dní)
						","8263","All Inclusive","Snail Travel Int.","","","31179"
"Corfu","
							1.6. - 11.6.
							(11 dní)
						","8263","All Inclusive","Snail Travel Int.","","","33663"
"Corfu","
							28.5. - 4.6.
							(8 dní)
						","85665","Bez stravy","Viamare","","","10251"
"Corfu","
							28.5. - 11.6.
							(15 dní)
						","85665","Bez stravy","Viamare","","","13761"
"Corfu","
							4.6. - 11.6.
							(8 dní)
						","85665","Bez stravy","Viamare","","","10521"
"Corfu","
							3.6. - 14.6.
							(12 dní)
						","34812","Bez stravy","Teplická rekrea","","","10815"
"Corfu","
							24.6. - 5.7.
							(12 dní)
						","34812","Bez stravy","Teplická rekrea","","","12951"
"Corfu","
							5.7. - 15.7.
							(11 dní)
						","34812","Bez stravy","Teplická rekrea","","","13401"
"Corfu","
							28.5. - 7.6.
							(11 dní)
						","54344","Bez stravy","Datour","","","10990"
"Corfu","
							28.5. - 10.6.
							(14 dní)
						","54344","Bez stravy","Datour","","","11990"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","54344","Bez stravy","Datour","","","10490"
"Corfu","
							5.5. - 12.5.
							(8 dní)
						","9722","Polopenze","Solartour SK","","","9695"
"Corfu","
							5.5. - 19.5.
							(15 dní)
						","9722","Polopenze","Solartour SK","","","14837"
"Corfu","
							12.5. - 19.5.
							(8 dní)
						","9722","Polopenze","Solartour SK","","","8711"
"Corfu","
							12.6. - 19.6.
							(8 dní)
						","24298","Polopenze","Neckermann CZ","","","19732"
"Corfu","
							12.6. - 22.6.
							(11 dní)
						","24298","Polopenze","Neckermann CZ","","","27322"
"Corfu","
							12.6. - 26.6.
							(15 dní)
						","24298","Polopenze","Neckermann CZ","","","34839"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","101988","Polopenze","Eti Slovensko SK","","","12702"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","101988","Polopenze","Eti Slovensko SK","","","14303"
"Corfu","
							20.5. - 3.6.
							(15 dní)
						","101988","Polopenze","Eti Slovensko SK","","","16664"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","8735","All Inclusive","Blue Style","","","24990"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","8735","All Inclusive","Blue Style","","","34390"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","8735","All Inclusive","Blue Style","","","41390"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","21811","Bez stravy","Eti Slovensko SK","","","10116"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","21811","Snídaně","Eti Slovensko SK","","","11606"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","21811","Bez stravy","Eti Slovensko SK","","","10538"
"Corfu","
							13.7. - 20.7.
							(8 dní)
						","31571","All Inclusive","Electra Tours","","","31090"
"Corfu","
							13.7. - 20.7.
							(8 dní)
						","31571","Polopenze","Electra Tours","","","29850"
"Corfu","
							15.7. - 22.7.
							(8 dní)
						","31571","Polopenze","Electra Tours","","","29850"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","29989","All Inclusive","Exim Tours","","","18905"
"Corfu","
							5.6. - 13.6.
							(9 dní)
						","29989","All Inclusive","Exim Tours","","","18905"
"Corfu","
							5.6. - 15.6.
							(11 dní)
						","29989","All Inclusive","Exim Tours","","","23937"
"Corfu","
							4.6. - 11.6.
							(8 dní)
						","9616","Bez stravy","Viamare","","","11331"
"Corfu","
							4.6. - 18.6.
							(15 dní)
						","9616","Bez stravy","Viamare","","","15651"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","9616","Bez stravy","Viamare","","","11331"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","106635","Snídaně","Blue Style","","","13690"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","106635","Bez stravy","Blue Style","","","12490"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","106635","Snídaně","Blue Style","","","16390"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","26937","Polopenze","Eti Slovensko SK","","","16046"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","26937","Polopenze","Eti Slovensko SK","","","19137"
"Corfu","
							20.5. - 3.6.
							(15 dní)
						","26937","Polopenze","Eti Slovensko SK","","","23464"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","34805","Polopenze","Alexandria","","","16011"
"Corfu","
							15.6. - 22.6.
							(8 dní)
						","34805","Polopenze","Alexandria","","","16456"
"Corfu","
							22.6. - 29.6.
							(8 dní)
						","34805","Polopenze","Alexandria","","","16456"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","103673","All Inclusive","Eti Slovensko SK","","","15090"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","103673","All Inclusive","Eti Slovensko SK","","","17985"
"Corfu","
							23.5. - 30.5.
							(8 dní)
						","103673","All Inclusive","Eti Slovensko SK","","","15259"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","8544","Snídaně","Electra Tours","","","14090"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","8544","Snídaně","Electra Tours","","","14050"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","8544","Snídaně","Electra Tours","","","14050"
"Corfu","
							7.6. - 17.6.
							(11 dní)
						","71123","Polopenze","Alexandria","","","18236"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","71123","Polopenze","Alexandria","","","16011"
"Corfu","
							8.6. - 19.6.
							(12 dní)
						","71123","Polopenze","Alexandria","","","20016"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","99758","Bez stravy","Greece tours","","","19970"
"Corfu","
							2.6. - 12.6.
							(11 dní)
						","99758","Bez stravy","Greece tours","","","23920"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","99758","Bez stravy","Greece tours","","","29200"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","99799","All Inclusive","Pantour","","","15990"
"Corfu","
							7.6. - 14.6.
							(8 dní)
						","99799","All Inclusive","Pantour","","","15990"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","99799","All Inclusive","Pantour","","","15990"
"Corfu","
							19.6. - 26.6.
							(8 dní)
						","84793","Polopenze","Marco Travel SK","","","20373"
"Corfu","
							26.6. - 3.7.
							(8 dní)
						","84793","Polopenze","Marco Travel SK","","","21300"
"Corfu","
							26.6. - 6.7.
							(11 dní)
						","84793","Polopenze","Marco Travel SK","","","26471"
"Corfu","
							12.6. - 22.6.
							(11 dní)
						","29337","Bez stravy","VTT","","","11200"
"Corfu","
							3.7. - 13.7.
							(11 dní)
						","29337","Bez stravy","VTT","","","12240"
"Corfu","
							13.7. - 24.7.
							(12 dní)
						","29337","Bez stravy","VTT","","","12948"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","8712","Polopenze","Neckermann CZ","","","14891"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","8712","Polopenze","Neckermann CZ","","","14891"
"Corfu","
							8.6. - 19.6.
							(12 dní)
						","8712","Polopenze","Neckermann CZ","","","18526"
"Corfu","
							28.5. - 7.6.
							(11 dní)
						","94396","Bez stravy","Datour","","","10490"
"Corfu","
							28.5. - 10.6.
							(14 dní)
						","94396","Bez stravy","Datour","","","11890"
"Corfu","
							10.6. - 21.6.
							(12 dní)
						","94396","Bez stravy","Datour","","","10990"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","54743","Polopenze","Blue Style","","","15190"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","54743","Snídaně","Blue Style","","","14090"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","54743","Polopenze","Blue Style","","","18990"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","101546","Polopenze","Fischer 3 - spec.produkt","","","12870"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","101546","Snídaně","Fischer 3 - spec.produkt","","","10970"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","101546","Polopenze","Fischer 3 - spec.produkt","","","12670"
"Corfu","
							28.5. - 4.6.
							(8 dní)
						","88449","Bez stravy","Viamare","","","10161"
"Corfu","
							28.5. - 11.6.
							(15 dní)
						","88449","Bez stravy","Viamare","","","13131"
"Corfu","
							4.6. - 11.6.
							(8 dní)
						","88449","Bez stravy","Viamare","","","9432"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","8216","Bez stravy","Electra Tours","","","8990"
"Corfu","
							10.6. - 17.6.
							(8 dní)
						","8216","Bez stravy","Electra Tours","","","9990"
"Corfu","
							17.6. - 24.6.
							(8 dní)
						","8216","Bez stravy","Electra Tours","","","9990"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","50181","All Inclusive","Pantour","","","17790"
"Corfu","
							7.6. - 14.6.
							(8 dní)
						","50181","All Inclusive","Pantour","","","17790"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","50181","All Inclusive","Pantour","","","17590"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","37422","Snídaně","Electra Tours","","","12890"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","37422","Polopenze","Electra Tours","","","15290"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","37422","Polopenze","Fischer 1 - cestovní kancelář","","","14430"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","21709","Snídaně","Pantour","","","9890"
"Corfu","
							7.6. - 14.6.
							(8 dní)
						","21709","Snídaně","Pantour","","","9890"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","21709","Snídaně","Pantour","","","9690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","9078","Snídaně","Electra Tours","","","10590"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","9078","Polopenze","Electra Tours","","","11750"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","9078","Snídaně","Electra Tours","","","10490"
"Corfu","
							7.9. - 14.9.
							(8 dní)
						","108611","All Inclusive","Electra Tours","","","14350"
"Corfu","
							9.9. - 16.9.
							(8 dní)
						","108611","All Inclusive","Electra Tours","","","14250"
"Corfu","
							16.9. - 23.9.
							(8 dní)
						","108611","All Inclusive","Electra Tours","","","13590"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","106603","Snídaně","Blue Style","","","12690"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","106603","Bez stravy","Blue Style","","","11990"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","106603","Snídaně","Blue Style","","","15090"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","21921","Bez stravy","Blue Style","","","10690"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","21921","Bez stravy","Blue Style","","","12390"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","21921","Bez stravy","Blue Style","","","13190"
"Corfu","
							4.6. - 11.6.
							(8 dní)
						","101374","Bez stravy","Alexandria","","","14676"
"Corfu","
							4.6. - 18.6.
							(15 dní)
						","101374","Bez stravy","Alexandria","","","17791"
"Corfu","
							7.6. - 17.6.
							(11 dní)
						","101374","Bez stravy","Alexandria","","","16456"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","7977","Snídaně","Electra Tours","","","10890"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","7977","Polopenze","Electra Tours","","","13150"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","7977","Snídaně","Fischer 3 - spec.produkt","","","9090"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","108204","Snídaně","Fischer 3 - spec.produkt","","","9590"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","108204","Snídaně","Fischer 3 - spec.produkt","","","9590"
"Corfu","
							12.6. - 19.6.
							(8 dní)
						","108204","Snídaně","Fischer 3 - spec.produkt","","","10490"
"Corfu","
							5.5. - 12.5.
							(8 dní)
						","8742","Snídaně","Solartour SK","","","9217"
"Corfu","
							5.5. - 12.5.
							(8 dní)
						","8742","Polopenze","Solartour SK","","","11100"
"Corfu","
							26.5. - 2.6.
							(8 dní)
						","8742","Polopenze","Solartour SK","","","10987"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","104048","Snídaně","Eti Slovensko SK","","","23267"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","104048","Polopenze","Eti Slovensko SK","","","28579"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","104048","Polopenze","Eti Slovensko SK","","","37149"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","7973","Bez stravy","Blue Style","","","12290"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","7973","Snídaně","Blue Style","","","12690"
"Corfu","
							2.6. - 13.6.
							(12 dní)
						","7973","Bez stravy","Blue Style","","","14290"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","109325","Polopenze","Pantour","","","12580"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","109325","Snídaně","Pantour","","","10890"
"Corfu","
							7.6. - 14.6.
							(8 dní)
						","109325","Polopenze","Pantour","","","12690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","102552","Snídaně","Pantour","","","11690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","102552","Polopenze","Pantour","","","14690"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","102552","Polopenze","Electra Tours","","","17490"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","8719","Snídaně","Eti Slovensko SK","","","13882"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","8719","Snídaně","Eti Slovensko SK","","","16046"
"Corfu","
							20.5. - 3.6.
							(15 dní)
						","8719","Snídaně","Eti Slovensko SK","","","18547"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","98919","Polopenze","Electra Tours","","","15950"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","98919","Snídaně","Electra Tours","","","13150"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","98919","Snídaně","Blue Style","","","12690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","106278","Polopenze","Electra Tours","","","15590"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","106278","Polopenze","Electra Tours","","","15590"
"Corfu","
							8.6. - 15.6.
							(8 dní)
						","106278","Polopenze","Electra Tours","","","15590"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","111737","Bez stravy","Greece tours","","","18550"
"Corfu","
							2.6. - 12.6.
							(11 dní)
						","111737","Bez stravy","Greece tours","","","21410"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","111737","Bez stravy","Greece tours","","","25230"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","58681","Polopenze","Electra Tours","","","21150"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","58681","Snídaně","Eti Slovensko SK","","","17451"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","58681","Snídaně","Electra Tours","","","17590"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107800","Snídaně","Pantour","","","9690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107800","Polopenze","Electra Tours","","","14690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107800","Plná penze","Electra Tours","","","15850"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","100415","Snídaně","Electra Tours","","","14150"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","100415","Polopenze","Electra Tours","","","16190"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","100415","All Inclusive","Electra Tours","","","15550"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107236","Bez stravy","Electra Tours","","","11790"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107236","Snídaně","Electra Tours","","","11490"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","107236","Polopenze","Electra Tours","","","13790"
"Corfu","
							1.6. - 8.6.
							(8 dní)
						","28161","Polopenze","Snail Travel Int.","","","31915"
"Corfu","
							1.6. - 10.6.
							(10 dní)
						","28161","Polopenze","Snail Travel Int.","","","38539"
"Corfu","
							1.6. - 11.6.
							(11 dní)
						","28161","Polopenze","Snail Travel Int.","","","41759"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","100416","Polopenze","Eti Slovensko SK","","","13545"
"Corfu","
							20.5. - 27.5.
							(8 dní)
						","100416","Snídaně","Eti Slovensko SK","","","11859"
"Corfu","
							20.5. - 30.5.
							(11 dní)
						","100416","Snídaně","Eti Slovensko SK","","","13179"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","47025","Snídaně","Pantour","","","10390"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","47025","Bez stravy","Pantour","","","8890"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","47025","Snídaně","Electra Tours","","","11690"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","106611","Snídaně","Electra Tours","","","12590"
"Corfu","
							3.6. - 10.6.
							(8 dní)
						","106611","Polopenze","Electra Tours","","","14350"
"Corfu","
							5.6. - 12.6.
							(8 dní)
						","106611","Snídaně","Electra Tours","","","12650"
"Corfu","
							1.6. - 8.6.
							(8 dní)
						","109419","Snídaně","Snail Travel Int.","","","21519"
"Corfu","
							1.6. - 10.6.
							(10 dní)
						","109419","Snídaně","Snail Travel Int.","","","24923"
"Corfu","
							1.6. - 11.6.
							(11 dní)
						","109419","Snídaně","Snail Travel Int.","","","26671"
"Corfu","
							2.6. - 9.6.
							(8 dní)
						","103520","Snídaně","Greece tours","","","25540"
"Corfu","
							2.6. - 12.6.
							(11 dní)
						","103520","Snídaně","Greece tours","","","31800"
"Corfu","
							2.6. - 16.6.
							(15 dní)
						","103520","Snídaně","Greece tours","","","40140"
