Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
6.6. - 13.6.,Zakynthos,32025,Electra Tours,All Inclusive,20 190 Kč,Astir Palace,Brno,FM
26.8. - 2.9.,Zakynthos,32025,Electra Tours,Snídaně,16 090 Kč,Astir Palace,Praha,FM
13.6. - 27.6.,Rhodos,7965,Electra Tours,All Inclusive,27 290 Kč,Labranda Blue Bay Beach,Brno,FM
15.6. - 29.6.,Rhodos,7965,Electra Tours,All Inclusive,27 290 Kč,Labranda Blue Bay Beach,Praha,Last minute
16.6. - 23.6.,Rhodos,7965,Electra Tours,All Inclusive,18 150 Kč,Labranda Blue Bay Beach,Brno,FM
17.6. - 24.6.,Rhodos,7965,Electra Tours,All Inclusive,15 990 Kč,Labranda Blue Bay Beach,Praha,FM
20.6. - 27.6.,Rhodos,7965,Electra Tours,All Inclusive,17 590 Kč,Labranda Blue Bay Beach,Brno,FM
21.6. - 25.6.,Rhodos,7965,Electra Tours,All Inclusive,13 650 Kč,Labranda Blue Bay Beach,Praha,Last minute
29.6. - 10.7.,Rhodos,7965,Electra Tours,All Inclusive,28 590 Kč,Labranda Blue Bay Beach,Praha,FM
1.7. - 8.7.,Rhodos,7965,Electra Tours,All Inclusive,21 890 Kč,Labranda Blue Bay Beach,Praha,FM
4.7. - 18.7.,Rhodos,7965,Electra Tours,All Inclusive,36 490 Kč,Labranda Blue Bay Beach,Brno,FM
6.7. - 20.7.,Rhodos,7965,Electra Tours,All Inclusive,37 190 Kč,Labranda Blue Bay Beach,Praha,Last minute
20.7. - 27.7.,Korfu,46475,Electra Tours,All Inclusive,17 190 Kč,Summertime Apartments,Brno,FM
20.7. - 30.7.,Korfu,46475,Electra Tours,All Inclusive,21 150 Kč,Summertime Apartments,Praha,FM
22.7. - 29.7.,Korfu,46475,Electra Tours,All Inclusive,17 190 Kč,Summertime Apartments,Praha,FM
23.7. - 2.8.,Korfu,46475,Electra Tours,All Inclusive,21 150 Kč,Summertime Apartments,Praha,FM
23.7. - 6.8.,Korfu,46475,Electra Tours,All Inclusive,26 390 Kč,Summertime Apartments,Praha,FM
29.7. - 5.8.,Korfu,46475,Electra Tours,All Inclusive,17 790 Kč,Summertime Apartments,Praha,FM
30.7. - 10.8.,Korfu,46475,Electra Tours,All Inclusive,24 490 Kč,Summertime Apartments,Praha,FM
30.7. - 13.8.,Korfu,46475,Electra Tours,All Inclusive,28 490 Kč,Summertime Apartments,Praha,FM
2.8. - 13.8.,Korfu,46475,Electra Tours,All Inclusive,25 450 Kč,Summertime Apartments,Praha,FM
5.8. - 12.8.,Korfu,46475,Electra Tours,All Inclusive,19 250 Kč,Summertime Apartments,Praha,FM
13.8. - 27.8.,Kréta,36829,Electra Tours,All Inclusive,36 790 Kč,Dessole Dolphin Bay Resort,Praha,FM
16.8. - 27.8.,Kréta,36829,Electra Tours,All Inclusive,31 350 Kč,Dessole Dolphin Bay Resort,Praha,FM
17.8. - 31.8.,Kréta,36829,Electra Tours,All Inclusive,36 750 Kč,Dessole Dolphin Bay Resort,Brno,FM
20.8. - 27.8.,Kréta,36829,Electra Tours,All Inclusive,22 250 Kč,Dessole Dolphin Bay Resort,Praha,FM
20.8. - 27.8.,Kréta,36829,Electra Tours,All Inclusive,22 250 Kč,Dessole Dolphin Bay Resort,Brno,FM
20.8. - 3.9.,Kréta,36829,Electra Tours,All Inclusive,35 050 Kč,Dessole Dolphin Bay Resort,Praha,FM
24.8. - 27.8.,Kréta,36829,Electra Tours,All Inclusive,14 650 Kč,Dessole Dolphin Bay Resort,Praha,Last minute
24.8. - 7.9.,Kréta,36829,Electra Tours,All Inclusive,35 450 Kč,Dessole Dolphin Bay Resort,Brno,FM
27.8. - 3.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Praha,FM
27.8. - 3.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Brno,FM
27.8. - 6.9.,Kréta,36829,Electra Tours,All Inclusive,27 890 Kč,Dessole Dolphin Bay Resort,Praha,FM
27.8. - 10.9.,Kréta,36829,Electra Tours,All Inclusive,34 550 Kč,Dessole Dolphin Bay Resort,Praha,FM
12.6. - 19.6.,Rhodos,27706,Electra Tours,All Inclusive,13 790 Kč,Evi,Brno,FM
13.6. - 27.6.,Rhodos,27706,Electra Tours,All Inclusive,19 550 Kč,Evi,Brno,FM
15.6. - 18.6.,Rhodos,27706,Electra Tours,All Inclusive,10 790 Kč,Evi,Praha,FM
15.6. - 29.6.,Rhodos,27706,Electra Tours,All Inclusive,19 990 Kč,Evi,Praha,FM
16.6. - 23.6.,Rhodos,27706,Electra Tours,All Inclusive,14 490 Kč,Evi,Brno,FM
17.6. - 24.6.,Rhodos,27706,Electra Tours,All Inclusive,13 950 Kč,Evi,Praha,FM
20.6. - 27.6.,Rhodos,27706,Electra Tours,All Inclusive,13 950 Kč,Evi,Brno,FM
21.6. - 25.6.,Rhodos,27706,Electra Tours,All Inclusive,11 550 Kč,Evi,Praha,FM
24.6. - 1.7.,Rhodos,27706,Electra Tours,All Inclusive,13 950 Kč,Evi,Praha,FM
29.6. - 2.7.,Rhodos,27706,Electra Tours,All Inclusive,11 090 Kč,Evi,Praha,FM
5.8. - 12.8.,Rhodos,52988,Electra Tours,All Inclusive,23 590 Kč,Sunshine Rhodes,Praha,FM
6.8. - 20.8.,Rhodos,52988,Electra Tours,All Inclusive,40 890 Kč,Sunshine Rhodes,Praha,FM
8.8. - 15.8.,Rhodos,52988,Electra Tours,All Inclusive,23 550 Kč,Sunshine Rhodes,Brno,FM
10.8. - 13.8.,Rhodos,52988,Electra Tours,All Inclusive,16 550 Kč,Sunshine Rhodes,Praha,FM
10.8. - 20.8.,Rhodos,52988,Electra Tours,All Inclusive,31 190 Kč,Sunshine Rhodes,Praha,FM
10.8. - 24.8.,Rhodos,52988,Electra Tours,All Inclusive,40 890 Kč,Sunshine Rhodes,Praha,Last minute
12.8. - 19.8.,Rhodos,52988,Electra Tours,All Inclusive,24 390 Kč,Sunshine Rhodes,Praha,FM
12.8. - 23.8.,Rhodos,52988,Electra Tours,All Inclusive,33 150 Kč,Sunshine Rhodes,Praha,FM
13.8. - 27.8.,Rhodos,52988,Electra Tours,All Inclusive,39 450 Kč,Sunshine Rhodes,Praha,FM
15.8. - 22.8.,Rhodos,52988,Electra Tours,All Inclusive,24 350 Kč,Sunshine Rhodes,Brno,FM
4.6. - 18.6.,Rhodos,8576,Electra Tours,All Inclusive,16 390 Kč,Loutanis,Praha,FM
5.6. - 12.6.,Rhodos,8576,Electra Tours,All Inclusive,12 590 Kč,Loutanis,Brno,FM
5.6. - 19.6.,Rhodos,8576,Electra Tours,All Inclusive,16 450 Kč,Loutanis,Brno,FM
6.6. - 13.6.,Rhodos,8576,Electra Tours,All Inclusive,12 050 Kč,Loutanis,Brno,FM
6.6. - 20.6.,Rhodos,8576,Electra Tours,All Inclusive,16 490 Kč,Loutanis,Brno,FM
7.6. - 11.6.,Rhodos,8576,Electra Tours,All Inclusive,10 490 Kč,Loutanis,Praha,FM
8.6. - 18.6.,Rhodos,8576,Electra Tours,All Inclusive,14 150 Kč,Loutanis,Praha,FM
8.6. - 22.6.,Rhodos,8576,Electra Tours,All Inclusive,16 650 Kč,Loutanis,Praha,FM
10.6. - 17.6.,Rhodos,8576,Electra Tours,All Inclusive,11 990 Kč,Loutanis,Praha,FM
10.6. - 21.6.,Rhodos,8576,Electra Tours,All Inclusive,14 450 Kč,Loutanis,Praha,FM
7.6. - 11.6.,Rhodos,21860,Electra Tours,Snídaně,10 190 Kč,Nirvana Beach,Praha,FM
8.6. - 18.6.,Rhodos,21860,Electra Tours,Snídaně,13 250 Kč,Nirvana Beach,Praha,FM
8.6. - 22.6.,Rhodos,21860,Electra Tours,Snídaně,15 750 Kč,Nirvana Beach,Praha,FM
10.6. - 17.6.,Rhodos,21860,Electra Tours,Snídaně,11 390 Kč,Nirvana Beach,Praha,FM
10.6. - 21.6.,Rhodos,21860,Electra Tours,Snídaně,13 650 Kč,Nirvana Beach,Praha,FM
12.6. - 19.6.,Rhodos,21860,Electra Tours,Snídaně,12 050 Kč,Nirvana Beach,Brno,FM
13.6. - 27.6.,Rhodos,21860,Electra Tours,Snídaně,16 690 Kč,Nirvana Beach,Brno,FM
15.6. - 18.6.,Rhodos,21860,Electra Tours,Snídaně,9 750 Kč,Nirvana Beach,Praha,FM
15.6. - 29.6.,Rhodos,21860,Electra Tours,Snídaně,17 090 Kč,Nirvana Beach,Praha,FM
16.6. - 23.6.,Rhodos,21860,Electra Tours,Snídaně,12 850 Kč,Nirvana Beach,Brno,FM
17.9. - 24.9.,Kréta,8599,Electra Tours,All Inclusive,15 850 Kč,Malia Bay,Praha,FM
17.9. - 24.9.,Kréta,8599,Electra Tours,All Inclusive,15 850 Kč,Malia Bay,Brno,FM
17.9. - 27.9.,Kréta,8599,Electra Tours,All Inclusive,18 950 Kč,Malia Bay,Praha,FM
17.9. - 1.10.,Kréta,8599,Electra Tours,All Inclusive,22 290 Kč,Malia Bay,Praha,FM
21.9. - 24.9.,Kréta,8599,Electra Tours,All Inclusive,11 590 Kč,Malia Bay,Praha,Last minute
24.9. - 1.10.,Kréta,8599,Electra Tours,All Inclusive,15 150 Kč,Malia Bay,Praha,FM
24.9. - 8.10.,Kréta,8599,Electra Tours,All Inclusive,21 250 Kč,Malia Bay,Praha,FM
27.9. - 1.10.,Kréta,8599,Electra Tours,All Inclusive,12 490 Kč,Malia Bay,Praha,FM
27.9. - 8.10.,Kréta,8599,Electra Tours,All Inclusive,18 990 Kč,Malia Bay,Praha,FM
28.9. - 1.10.,Kréta,8599,Electra Tours,All Inclusive,11 650 Kč,Malia Bay,Praha,FM
1.10. - 8.10.,Kréta,8599,Electra Tours,All Inclusive,14 150 Kč,Malia Bay,Praha,FM
8.7. - 18.7.,Rhodos,7942,Electra Tours,All Inclusive,32 450 Kč,Avra Beach,Praha,FM
9.7. - 23.7.,Rhodos,7942,Electra Tours,All Inclusive,42 650 Kč,Avra Beach,Praha,FM
13.7. - 16.7.,Rhodos,7942,Electra Tours,All Inclusive,15 650 Kč,Avra Beach,Praha,Last minute
13.7. - 27.7.,Rhodos,7942,Electra Tours,All Inclusive,42 650 Kč,Avra Beach,Praha,FM
14.7. - 28.7.,Rhodos,7942,Electra Tours,All Inclusive,42 650 Kč,Avra Beach,Brno,FM
15.7. - 22.7.,Rhodos,7942,Electra Tours,All Inclusive,25 190 Kč,Avra Beach,Praha,FM
16.7. - 30.7.,Rhodos,7942,Electra Tours,All Inclusive,42 650 Kč,Avra Beach,Praha,FM
19.7. - 23.7.,Rhodos,7942,Electra Tours,All Inclusive,18 050 Kč,Avra Beach,Praha,Last minute
20.7. - 30.7.,Rhodos,7942,Electra Tours,All Inclusive,32 450 Kč,Avra Beach,Praha,FM
22.7. - 29.7.,Rhodos,7942,Electra Tours,All Inclusive,25 190 Kč,Avra Beach,Praha,FM
24.6. - 1.7.,Rhodos,21462,Electra Tours,All Inclusive,17 050 Kč,Kamari Beach,Praha,FM
29.6. - 2.7.,Rhodos,21462,Electra Tours,All Inclusive,12 150 Kč,Kamari Beach,Praha,Last minute
1.7. - 8.7.,Rhodos,21462,Electra Tours,All Inclusive,18 750 Kč,Kamari Beach,Praha,FM
4.7. - 18.7.,Rhodos,21462,Electra Tours,All Inclusive,31 350 Kč,Kamari Beach,Brno,FM
6.7. - 20.7.,Rhodos,21462,Electra Tours,All Inclusive,32 150 Kč,Kamari Beach,Praha,FM
8.7. - 15.7.,Rhodos,21462,Electra Tours,All Inclusive,19 950 Kč,Kamari Beach,Praha,FM
8.7. - 18.7.,Rhodos,21462,Electra Tours,All Inclusive,24 990 Kč,Kamari Beach,Praha,FM
9.7. - 23.7.,Rhodos,21462,Electra Tours,All Inclusive,32 150 Kč,Kamari Beach,Praha,FM
13.7. - 16.7.,Rhodos,21462,Electra Tours,All Inclusive,13 950 Kč,Kamari Beach,Praha,FM
13.7. - 27.7.,Rhodos,21462,Electra Tours,All Inclusive,32 150 Kč,Kamari Beach,Praha,FM
30.7. - 10.8.,Rhodos,29379,Electra Tours,All Inclusive,19 950 Kč,Happy Days,Praha,FM
30.7. - 10.8.,Rhodos,29379,Electra Tours,Polopenze,17 490 Kč,Happy Days,Praha,FM
30.7. - 13.8.,Rhodos,29379,Electra Tours,Polopenze,20 550 Kč,Happy Days,Praha,FM
30.7. - 13.8.,Rhodos,29379,Electra Tours,All Inclusive,23 650 Kč,Happy Days,Praha,FM
2.8. - 6.8.,Rhodos,29379,Electra Tours,All Inclusive,12 590 Kč,Happy Days,Praha,Last minute
2.8. - 6.8.,Rhodos,29379,Electra Tours,Polopenze,11 690 Kč,Happy Days,Praha,Last minute
3.8. - 17.8.,Rhodos,29379,Electra Tours,All Inclusive,23 650 Kč,Happy Days,Praha,FM
3.8. - 17.8.,Rhodos,29379,Electra Tours,Polopenze,20 550 Kč,Happy Days,Praha,FM
5.8. - 12.8.,Rhodos,29379,Electra Tours,All Inclusive,16 050 Kč,Happy Days,Praha,FM
5.8. - 12.8.,Rhodos,29379,Electra Tours,Polopenze,14 550 Kč,Happy Days,Praha,FM
26.8. - 2.9.,Zakynthos,32025,Electra Tours,All Inclusive,20 750 Kč,Astir Palace,Praha,FM
26.8. - 2.9.,Zakynthos,32025,Electra Tours,Polopenze,18 250 Kč,Astir Palace,Praha,FM
26.8. - 6.9.,Zakynthos,32025,Electra Tours,Snídaně,20 150 Kč,Astir Palace,Praha,FM
26.8. - 6.9.,Zakynthos,32025,Electra Tours,All Inclusive,27 490 Kč,Astir Palace,Praha,FM
26.8. - 6.9.,Zakynthos,32025,Electra Tours,Polopenze,23 490 Kč,Astir Palace,Praha,FM
2.9. - 9.9.,Zakynthos,32025,Electra Tours,Snídaně,16 090 Kč,Astir Palace,Praha,FM
2.9. - 9.9.,Zakynthos,32025,Electra Tours,Polopenze,18 250 Kč,Astir Palace,Praha,FM
2.9. - 9.9.,Zakynthos,32025,Electra Tours,All Inclusive,20 750 Kč,Astir Palace,Praha,FM
6.9. - 16.9.,Zakynthos,32025,Electra Tours,Snídaně,18 250 Kč,Astir Palace,Praha,FM
6.9. - 16.9.,Zakynthos,32025,Electra Tours,Polopenze,21 290 Kč,Astir Palace,Praha,FM
10.6. - 17.6.,Korfu,29107,Electra Tours,All Inclusive,24 650 Kč,Aquis Sandy Beach,Praha,FM
11.6. - 22.6.,Korfu,29107,Electra Tours,All Inclusive,36 850 Kč,Aquis Sandy Beach,Praha,FM
11.6. - 25.6.,Korfu,29107,Electra Tours,All Inclusive,43 890 Kč,Aquis Sandy Beach,Praha,FM
12.6. - 19.6.,Korfu,29107,Electra Tours,All Inclusive,26 490 Kč,Aquis Sandy Beach,Brno,FM
14.6. - 25.6.,Korfu,29107,Electra Tours,All Inclusive,36 850 Kč,Aquis Sandy Beach,Praha,FM
15.6. - 22.6.,Korfu,29107,Electra Tours,All Inclusive,26 490 Kč,Aquis Sandy Beach,Brno,FM
17.6. - 24.6.,Korfu,29107,Electra Tours,All Inclusive,25 550 Kč,Aquis Sandy Beach,Praha,FM
18.6. - 2.7.,Korfu,29107,Electra Tours,All Inclusive,43 890 Kč,Aquis Sandy Beach,Praha,FM
19.6. - 26.6.,Korfu,29107,Electra Tours,All Inclusive,25 350 Kč,Aquis Sandy Beach,Brno,FM
23.6. - 3.7.,Korfu,29107,Electra Tours,All Inclusive,34 290 Kč,Aquis Sandy Beach,Praha,FM
3.6. - 10.6.,Zakynthos,8541,Electra Tours,Snídaně,10 950 Kč,Letsos,Praha,FM
3.6. - 14.6.,Zakynthos,8541,Electra Tours,Snídaně,11 690 Kč,Letsos,Praha,FM
6.6. - 13.6.,Zakynthos,8541,Electra Tours,Snídaně,10 990 Kč,Letsos,Brno,FM
10.6. - 17.6.,Zakynthos,8541,Electra Tours,Snídaně,11 290 Kč,Letsos,Praha,FM
14.6. - 24.6.,Zakynthos,8541,Electra Tours,Snídaně,12 250 Kč,Letsos,Praha,FM
17.6. - 24.6.,Zakynthos,8541,Electra Tours,Snídaně,11 550 Kč,Letsos,Praha,FM
24.6. - 1.7.,Zakynthos,8541,Electra Tours,Snídaně,11 550 Kč,Letsos,Praha,FM
24.6. - 5.7.,Zakynthos,8541,Electra Tours,Snídaně,13 050 Kč,Letsos,Praha,FM
2.7. - 9.7.,Zakynthos,8541,Electra Tours,Snídaně,12 090 Kč,Letsos,Praha,FM
5.7. - 12.7.,Zakynthos,8541,Electra Tours,Snídaně,11 950 Kč,Letsos,Praha,FM
21.5. - 31.5.,Rhodos,29181,Electra Tours,All Inclusive,13 990 Kč,Marathon,Praha,FM
25.5. - 31.5.,Rhodos,29181,Electra Tours,All Inclusive,11 650 Kč,Marathon,Praha,FM
13.7. - 16.7.,Rhodos,29181,Electra Tours,All Inclusive,10 990 Kč,Marathon,Praha,Last minute
21.9. - 24.9.,Rhodos,29181,Electra Tours,All Inclusive,10 890 Kč,Marathon,Praha,Last minute
21.9. - 5.10.,Rhodos,29181,Electra Tours,All Inclusive,19 350 Kč,Marathon,Praha,FM
23.9. - 30.9.,Rhodos,29181,Electra Tours,All Inclusive,14 050 Kč,Marathon,Praha,FM
23.9. - 4.10.,Rhodos,29181,Electra Tours,All Inclusive,16 750 Kč,Marathon,Praha,FM
24.9. - 8.10.,Rhodos,29181,Electra Tours,All Inclusive,18 950 Kč,Marathon,Praha,FM
27.9. - 1.10.,Rhodos,29181,Electra Tours,All Inclusive,10 790 Kč,Marathon,Praha,FM
30.9. - 7.10.,Rhodos,29181,Electra Tours,All Inclusive,13 050 Kč,Marathon,Praha,FM
3.6. - 10.6.,Zakynthos,21281,Electra Tours,All Inclusive,18 450 Kč,Admiral,Praha,FM
3.6. - 14.6.,Zakynthos,21281,Electra Tours,All Inclusive,24 950 Kč,Admiral,Praha,FM
6.6. - 13.6.,Zakynthos,21281,Electra Tours,All Inclusive,20 190 Kč,Admiral,Brno,FM
10.6. - 17.6.,Zakynthos,21281,Electra Tours,All Inclusive,20 290 Kč,Admiral,Praha,FM
14.6. - 24.6.,Zakynthos,21281,Electra Tours,All Inclusive,25 150 Kč,Admiral,Praha,FM
17.6. - 24.6.,Zakynthos,21281,Electra Tours,All Inclusive,20 290 Kč,Admiral,Praha,FM
24.6. - 1.7.,Zakynthos,21281,Electra Tours,All Inclusive,20 290 Kč,Admiral,Praha,FM
24.6. - 5.7.,Zakynthos,21281,Electra Tours,All Inclusive,26 750 Kč,Admiral,Praha,FM
5.7. - 12.7.,Zakynthos,21281,Electra Tours,All Inclusive,19 890 Kč,Admiral,Praha,FM
22.7. - 29.7.,Zakynthos,21281,Electra Tours,All Inclusive,22 850 Kč,Admiral,Praha,FM
8.7. - 15.7.,Rhodos,7965,Electra Tours,All Inclusive,17 890 Kč,Labranda Blue Bay Beach,Praha,FM
8.7. - 18.7.,Rhodos,7965,Electra Tours,All Inclusive,24 190 Kč,Labranda Blue Bay Beach,Praha,FM
9.7. - 23.7.,Rhodos,7965,Electra Tours,All Inclusive,32 190 Kč,Labranda Blue Bay Beach,Praha,Last minute
13.7. - 27.7.,Rhodos,7965,Electra Tours,All Inclusive,29 650 Kč,Labranda Blue Bay Beach,Praha,Last minute
14.7. - 28.7.,Rhodos,7965,Electra Tours,All Inclusive,29 650 Kč,Labranda Blue Bay Beach,Brno,FM
15.7. - 22.7.,Rhodos,7965,Electra Tours,All Inclusive,18 990 Kč,Labranda Blue Bay Beach,Praha,FM
16.7. - 30.7.,Rhodos,7965,Electra Tours,All Inclusive,29 990 Kč,Labranda Blue Bay Beach,Praha,FM
19.7. - 23.7.,Rhodos,7965,Electra Tours,All Inclusive,14 290 Kč,Labranda Blue Bay Beach,Praha,Last minute
20.7. - 30.7.,Rhodos,7965,Electra Tours,All Inclusive,23 190 Kč,Labranda Blue Bay Beach,Praha,FM
22.7. - 29.7.,Rhodos,7965,Electra Tours,All Inclusive,19 590 Kč,Labranda Blue Bay Beach,Praha,FM
6.8. - 20.8.,Korfu,46475,Electra Tours,All Inclusive,29 750 Kč,Summertime Apartments,Praha,FM
10.8. - 17.8.,Korfu,46475,Electra Tours,All Inclusive,19 250 Kč,Summertime Apartments,Brno,FM
10.8. - 20.8.,Korfu,46475,Electra Tours,All Inclusive,24 190 Kč,Summertime Apartments,Praha,FM
12.8. - 19.8.,Korfu,46475,Electra Tours,All Inclusive,19 250 Kč,Summertime Apartments,Praha,FM
13.8. - 23.8.,Korfu,46475,Electra Tours,All Inclusive,24 190 Kč,Summertime Apartments,Praha,FM
13.8. - 27.8.,Korfu,46475,Electra Tours,All Inclusive,29 750 Kč,Summertime Apartments,Praha,FM
19.8. - 26.8.,Korfu,46475,Electra Tours,All Inclusive,19 250 Kč,Summertime Apartments,Praha,FM
20.8. - 31.8.,Korfu,46475,Electra Tours,All Inclusive,24 490 Kč,Summertime Apartments,Praha,FM
20.8. - 3.9.,Korfu,46475,Electra Tours,All Inclusive,27 590 Kč,Summertime Apartments,Praha,FM
21.8. - 28.8.,Korfu,46475,Electra Tours,All Inclusive,18 950 Kč,Summertime Apartments,Brno,FM
30.8. - 3.9.,Kréta,36829,Electra Tours,All Inclusive,16 490 Kč,Dessole Dolphin Bay Resort,Praha,Last minute
31.8. - 14.9.,Kréta,36829,Electra Tours,All Inclusive,35 450 Kč,Dessole Dolphin Bay Resort,Brno,FM
3.9. - 10.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Praha,FM
3.9. - 10.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Brno,FM
3.9. - 17.9.,Kréta,36829,Electra Tours,All Inclusive,34 550 Kč,Dessole Dolphin Bay Resort,Praha,FM
6.9. - 17.9.,Kréta,36829,Electra Tours,All Inclusive,29 790 Kč,Dessole Dolphin Bay Resort,Praha,FM
7.9. - 10.9.,Kréta,36829,Electra Tours,All Inclusive,14 650 Kč,Dessole Dolphin Bay Resort,Praha,Last minute
7.9. - 21.9.,Kréta,36829,Electra Tours,All Inclusive,34 350 Kč,Dessole Dolphin Bay Resort,Brno,FM
10.9. - 17.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Praha,FM
10.9. - 17.9.,Kréta,36829,Electra Tours,All Inclusive,21 750 Kč,Dessole Dolphin Bay Resort,Brno,FM
10.9. - 24.9.,Kréta,36829,Electra Tours,All Inclusive,31 850 Kč,Dessole Dolphin Bay Resort,Praha,FM
13.9. - 17.9.,Kréta,36829,Electra Tours,All Inclusive,16 490 Kč,Dessole Dolphin Bay Resort,Praha,Last minute
1.7. - 8.7.,Rhodos,27706,Electra Tours,All Inclusive,17 150 Kč,Evi,Praha,FM
4.7. - 18.7.,Rhodos,27706,Electra Tours,All Inclusive,24 750 Kč,Evi,Brno,FM
6.7. - 20.7.,Rhodos,27706,Electra Tours,All Inclusive,24 750 Kč,Evi,Praha,FM
8.7. - 15.7.,Rhodos,27706,Electra Tours,All Inclusive,16 350 Kč,Evi,Praha,FM
8.7. - 18.7.,Rhodos,27706,Electra Tours,All Inclusive,19 650 Kč,Evi,Praha,FM
9.7. - 23.7.,Rhodos,27706,Electra Tours,All Inclusive,24 750 Kč,Evi,Praha,FM
13.7. - 16.7.,Rhodos,27706,Electra Tours,All Inclusive,11 790 Kč,Evi,Praha,FM
13.7. - 27.7.,Rhodos,27706,Electra Tours,All Inclusive,24 750 Kč,Evi,Praha,FM
14.7. - 28.7.,Rhodos,27706,Electra Tours,All Inclusive,24 750 Kč,Evi,Brno,FM
15.7. - 22.7.,Rhodos,27706,Electra Tours,All Inclusive,16 590 Kč,Evi,Praha,FM
15.8. - 29.8.,Rhodos,52988,Electra Tours,All Inclusive,38 490 Kč,Sunshine Rhodes,Brno,FM
16.8. - 20.8.,Rhodos,52988,Electra Tours,All Inclusive,19 250 Kč,Sunshine Rhodes,Praha,FM
17.8. - 31.8.,Rhodos,52988,Electra Tours,All Inclusive,37 550 Kč,Sunshine Rhodes,Praha,Last minute
19.8. - 26.8.,Rhodos,52988,Electra Tours,All Inclusive,23 450 Kč,Sunshine Rhodes,Praha,FM
20.8. - 31.8.,Rhodos,52988,Electra Tours,All Inclusive,30 150 Kč,Sunshine Rhodes,Praha,FM
20.8. - 3.9.,Rhodos,52988,Electra Tours,All Inclusive,36 150 Kč,Sunshine Rhodes,Praha,Last minute
22.8. - 29.8.,Rhodos,52988,Electra Tours,All Inclusive,21 990 Kč,Sunshine Rhodes,Brno,FM
22.8. - 5.9.,Rhodos,52988,Electra Tours,All Inclusive,35 190 Kč,Sunshine Rhodes,Brno,FM
23.8. - 2.9.,Rhodos,52988,Electra Tours,All Inclusive,26 850 Kč,Sunshine Rhodes,Praha,FM
24.8. - 27.8.,Rhodos,52988,Electra Tours,All Inclusive,13 850 Kč,Sunshine Rhodes,Praha,FM
12.6. - 19.6.,Rhodos,8576,Electra Tours,All Inclusive,12 790 Kč,Loutanis,Brno,FM
13.6. - 27.6.,Rhodos,8576,Electra Tours,All Inclusive,17 390 Kč,Loutanis,Brno,FM
15.6. - 18.6.,Rhodos,8576,Electra Tours,All Inclusive,10 090 Kč,Loutanis,Praha,FM
15.6. - 29.6.,Rhodos,8576,Electra Tours,All Inclusive,17 490 Kč,Loutanis,Praha,FM
16.6. - 23.6.,Rhodos,8576,Electra Tours,All Inclusive,13 050 Kč,Loutanis,Brno,FM
17.6. - 24.6.,Rhodos,8576,Electra Tours,All Inclusive,12 790 Kč,Loutanis,Praha,FM
20.6. - 27.6.,Rhodos,8576,Electra Tours,All Inclusive,12 690 Kč,Loutanis,Brno,FM
21.6. - 25.6.,Rhodos,8576,Electra Tours,All Inclusive,10 850 Kč,Loutanis,Praha,Last minute
24.6. - 1.7.,Rhodos,8576,Electra Tours,All Inclusive,12 790 Kč,Loutanis,Praha,FM
29.6. - 2.7.,Rhodos,8576,Electra Tours,All Inclusive,10 150 Kč,Loutanis,Praha,FM
17.6. - 24.6.,Rhodos,21860,Electra Tours,Snídaně,12 550 Kč,Nirvana Beach,Praha,FM
20.6. - 27.6.,Rhodos,21860,Electra Tours,Snídaně,12 850 Kč,Nirvana Beach,Brno,FM
21.6. - 25.6.,Rhodos,21860,Electra Tours,Snídaně,10 950 Kč,Nirvana Beach,Praha,FM
24.6. - 1.7.,Rhodos,21860,Electra Tours,Snídaně,12 950 Kč,Nirvana Beach,Praha,FM
29.6. - 2.7.,Rhodos,21860,Electra Tours,Snídaně,10 290 Kč,Nirvana Beach,Praha,FM
1.7. - 8.7.,Rhodos,21860,Electra Tours,Snídaně,13 850 Kč,Nirvana Beach,Praha,FM
4.7. - 18.7.,Rhodos,21860,Electra Tours,Snídaně,17 850 Kč,Nirvana Beach,Brno,FM
6.7. - 20.7.,Rhodos,21860,Electra Tours,Snídaně,18 190 Kč,Nirvana Beach,Praha,FM
8.7. - 15.7.,Rhodos,21860,Electra Tours,Snídaně,13 050 Kč,Nirvana Beach,Praha,FM
8.7. - 18.7.,Rhodos,21860,Electra Tours,Snídaně,14 750 Kč,Nirvana Beach,Praha,FM
1.10. - 15.10.,Kréta,8599,Electra Tours,All Inclusive,19 250 Kč,Malia Bay,Praha,FM
8.10. - 15.10.,Kréta,8599,Electra Tours,All Inclusive,13 850 Kč,Malia Bay,Praha,FM
8.10. - 18.10.,Kréta,8599,Electra Tours,All Inclusive,16 690 Kč,Malia Bay,Praha,FM
27.7. - 30.7.,Rhodos,7942,Electra Tours,All Inclusive,15 650 Kč,Avra Beach,Praha,Last minute
15.8. - 22.8.,Rhodos,7942,Electra Tours,All Inclusive,25 250 Kč,Avra Beach,Brno,FM
